"CRASH DATE","CRASH TIME","BOROUGH","ZIP CODE","LATITUDE","LONGITUDE","LOCATION","ON STREET NAME","CROSS STREET NAME","OFF STREET NAME","NUMBER OF PERSONS INJURED","NUMBER OF PERSONS KILLED","NUMBER OF PEDESTRIANS INJURED","NUMBER OF PEDESTRIANS KILLED","NUMBER OF CYCLIST INJURED","NUMBER OF CYCLIST KILLED","NUMBER OF MOTORIST INJURED","NUMBER OF MOTORIST KILLED","CONTRIBUTING FACTOR VEHICLE 1","CONTRIBUTING FACTOR VEHICLE 2","CONTRIBUTING FACTOR VEHICLE 3","CONTRIBUTING FACTOR VEHICLE 4","CONTRIBUTING FACTOR VEHICLE 5","COLLISION_ID","VEHICLE TYPE CODE 1","VEHICLE TYPE CODE 2","VEHICLE TYPE CODE 3","VEHICLE TYPE CODE 4","VEHICLE TYPE CODE 5"
2024-02-07,20:50:00,NA,NA,40.736046,-73.92673,"(40.736046, -73.92673)","LONG ISLAND EXPRESSWAY",NA,NA,1,0,0,0,0,0,1,0,"Unsafe Lane Changing","Unspecified",NA,NA,NA,4701194,"Sedan","Sedan",NA,NA,NA
2024-02-08,20:20:00,"QUEENS",11358,40.757797,-73.79494,"(40.757797, -73.79494)","AUBURNDALE LANE","NORTHERN BOULEVARD",NA,1,0,0,0,0,0,1,0,"Alcohol Involvement","Unspecified","Unspecified",NA,NA,4701885,"Sedan","Sedan","Sedan",NA,NA
2024-02-08,21:00:00,NA,NA,40.696033,-73.984535,"(40.696033, -73.984535)","FLATBUSH AVENUE EXTENSION",NA,NA,0,0,0,0,0,0,0,0,"Driver Inexperience","Unspecified",NA,NA,NA,4701757,"Pick-up Truck","Pick-up Truck",NA,NA,NA
2024-02-08,09:05:00,NA,NA,40.683342,-74.001976,"(40.683342, -74.001976)","PRESIDENT STREET","HICKS STREET",NA,0,0,0,0,0,0,0,0,"Traffic Control Disregarded","Unspecified",NA,NA,NA,4701232,"Sedan","Sedan",NA,NA,NA
2024-02-08,17:04:00,"BRONX",10458,40.85885,-73.885956,"(40.85885, -73.885956)","EAST FORDHAM ROAD","HOFFMAN STREET",NA,2,0,0,0,0,0,2,0,"Turning Improperly","Unspecified",NA,NA,NA,4701466,"Van","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-08,08:09:00,"BROOKLYN",11232,40.662693,-73.995705,"(40.662693, -73.995705)","4 AVENUE","21 STREET",NA,1,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4701216,"Sedan","E-Scooter",NA,NA,NA
2024-02-08,10:00:00,"MANHATTAN",10005,40.705994,-74.00625,"(40.705994, -74.00625)",NA,NA,"150       WATER STREET",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4701105,"Sedan","Sedan",NA,NA,NA
2024-02-09,16:02:00,NA,NA,40.744587,-73.81966,"(40.744587, -73.81966)","148 STREET",NA,NA,1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4701911,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-08,20:08:00,NA,NA,40.826153,-73.920265,"(40.826153, -73.920265)","EAST 161 STREET",NA,NA,1,0,0,0,1,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4701268,"Station Wagon/Sport Utility Vehicle","E-Bike",NA,NA,NA
2024-02-08,09:19:00,"BROOKLYN",11232,40.657578,-74.00101,"(40.657578, -74.00101)",NA,NA,"833       4 AVENUE",0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",NA,NA,NA,4701326,"Pick-up Truck","Box Truck",NA,NA,NA
2024-02-05,17:49:00,"QUEENS",11364,40.744072,-73.77503,"(40.744072, -73.77503)","HORACE HARDING EXPRESSWAY","201 STREET",NA,0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",NA,NA,NA,4701490,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-02-07,11:00:00,NA,NA,40.62994,-74.14128,"(40.62994, -74.14128)",NA,NA,"17        WALKER STREET",0,0,0,0,0,0,0,0,"Backing Unsafely","Unsafe Speed",NA,NA,NA,4701039,"Pick-up Truck","Pick-up Truck",NA,NA,NA
2024-02-09,21:44:00,"STATEN ISLAND",10304,40.588387,-74.09965,"(40.588387, -74.09965)","BUEL AVENUE","JEFFERSON STREET",NA,2,0,0,0,0,0,2,0,"Driver Inattention/Distraction","Driver Inattention/Distraction",NA,NA,NA,4701433,"Sedan","Sedan",NA,NA,NA
2024-02-07,20:00:00,"QUEENS",11106,40.759884,-73.9368,"(40.759884, -73.9368)","21 STREET","36 AVENUE",NA,1,0,1,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4701280,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-02-07,14:15:00,"QUEENS",11368,40.737953,-73.86144,"(40.737953, -73.86144)","57 AVENUE","98 PLACE",NA,0,0,0,0,0,0,0,0,"Alcohol Involvement","Unspecified",NA,NA,NA,4701415,"Van","Sedan",NA,NA,NA
2024-02-08,12:25:00,"QUEENS",11106,40.75582,-73.93259,"(40.75582, -73.93259)","37 AVENUE","29 STREET",NA,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4701536,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-02-07,08:35:00,"STATEN ISLAND",10305,40.583572,-74.08621,"(40.583572, -74.08621)",NA,NA,"475       SEAVIEW AVENUE",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified","Unspecified","Unspecified",NA,4701031,"Sedan","Sedan","Sedan","Sedan",NA
2024-02-09,00:00:00,NA,NA,40.693905,-73.94892,"(40.693905, -73.94892)","WILLOUGHBY AVENUE",NA,NA,0,0,0,0,0,0,0,0,"Backing Unsafely","Passing or Lane Usage Improper",NA,NA,NA,4701695,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-02-07,07:30:00,NA,NA,40.633755,-74.155075,"(40.633755, -74.155075)","VANPELT AVENUE","LINDEN AVENUE",NA,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4700875,"van","Sedan",NA,NA,NA
2024-01-31,00:00:00,"BROOKLYN",11214,40.602654,-73.99499,"(40.602654, -73.99499)",NA,NA,"2141      86 STREET",0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",NA,NA,NA,4701297,"Sedan","Sedan",NA,NA,NA
2024-02-03,11:20:00,NA,NA,40.841843,-73.94539,"(40.841843, -73.94539)","HENRY HUDSON PARKWAY",NA,NA,1,0,0,0,0,0,1,0,"Unsafe Speed",NA,NA,NA,NA,4701370,"Sedan",NA,NA,NA,NA
2024-02-08,06:14:00,NA,NA,40.73755,-74.00649,"(40.73755, -74.00649)","GREENWICH STREET",NA,NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified","Unspecified",NA,NA,4701620,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-02-07,20:44:00,"BROOKLYN",11220,40.638046,-74.02485,"(40.638046, -74.02485)",NA,NA,"6636      3 AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4700984,"Station Wagon/Sport Utility Vehicle","Box Truck",NA,NA,NA
2024-01-07,19:35:00,"QUEENS",11105,40.77583,-73.91026,"(40.77583, -73.91026)","32 STREET","DITMARS BOULEVARD",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4701851,"Station Wagon/Sport Utility Vehicle","Motorcycle",NA,NA,NA
2024-02-05,15:54:00,"MANHATTAN",10013,40.720005,-74.00902,"(40.720005, -74.00902)",NA,NA,"53        NORTH MOORE STREET",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4701515,"Bus","LIMO",NA,NA,NA
2024-02-08,00:22:00,"BROOKLYN",11203,40.656807,-73.92773,"(40.656807, -73.92773)",NA,NA,"906       CLARKSON AVENUE",0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4701071,"Sedan","Sedan",NA,NA,NA
2024-02-09,08:48:00,NA,NA,NA,NA,NA,"ROCKAWAY BOULEVARD","VANWYCK EXPRESSWAY",NA,1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4701788,"Sedan","Sedan",NA,NA,NA
2024-02-08,19:17:00,NA,NA,40.75291,-73.90608,"(40.75291, -73.90608)","55 STREET",NA,NA,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4701355,"Sedan","Motorcycle",NA,NA,NA
2024-02-09,10:40:00,NA,NA,NA,NA,NA,"65 STREET",NA,NA,1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,4701323,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-02-07,15:00:00,"QUEENS",11106,40.763035,-73.924515,"(40.763035, -73.924515)",NA,NA,"31-57     31 STREET",0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4701255,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-02-08,16:48:00,NA,NA,40.68484,-73.80607,"(40.68484, -73.80607)","111 AVENUE","VANWYCK EXPRESSWAY",NA,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4701747,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-07,01:30:00,"BRONX",10468,40.86279,-73.90142,"(40.86279, -73.90142)",NA,NA,"5         WEST FORDHAM ROAD",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",NA,NA,NA,4701568,"Ambulance","Garbage or Refuse",NA,NA,NA
2024-02-09,12:19:00,"STATEN ISLAND",10304,NA,NA,NA,"TOMPKINS AVENUE","VANDERBILT AVENUE",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4701446,"Sedan",NA,NA,NA,NA
2024-02-08,07:30:00,NA,NA,40.672413,-73.957344,"(40.672413, -73.957344)","SAINT JOHNS PLACE",NA,NA,0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4701593,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-02-09,10:44:00,"BRONX",10455,40.819633,-73.91347,"(40.819633, -73.91347)",NA,NA,"3021      3 AVENUE",1,0,0,0,0,0,1,0,"Unspecified","Unspecified",NA,NA,NA,4701824,"Sedan","Taxi",NA,NA,NA
2024-02-09,17:23:00,NA,NA,40.759018,-73.855156,"(40.759018, -73.855156)","GRAND CENTRAL PKWY",NA,NA,2,0,0,0,0,0,2,0,"Unspecified","Unspecified",NA,NA,NA,4701397,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-08,22:18:00,"MANHATTAN",10029,40.786423,-73.94239,"(40.786423, -73.94239)","1 AVENUE","EAST 101 STREET",NA,1,0,0,0,1,0,0,0,"Reaction to Uninvolved Vehicle","Unspecified",NA,NA,NA,4701423,"Station Wagon/Sport Utility Vehicle","Bike",NA,NA,NA
2024-02-06,13:25:00,"BRONX",10466,40.892963,-73.86101,"(40.892963, -73.86101)","CARPENTER AVENUE","EAST 231 STREET",NA,1,0,1,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4701672,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-02-09,22:55:00,"BROOKLYN",11237,40.703545,-73.92234,"(40.703545, -73.92234)","SUYDAM STREET","IRVING AVENUE",NA,0,0,0,0,0,0,0,0,"Alcohol Involvement","Unspecified","Unspecified","Unspecified",NA,4701647,"Sedan","Sedan","Station Wagon/Sport Utility Vehicle","Sedan",NA
2024-02-07,19:56:00,"STATEN ISLAND",10304,40.609055,-74.08923,"(40.609055, -74.08923)","RHINE AVENUE","NARROWS ROAD NORTH",NA,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4701080,"Sedan","Sedan",NA,NA,NA
2024-02-09,14:23:00,"QUEENS",11416,40.681717,-73.84963,"(40.681717, -73.84963)","102 ROAD","90 STREET",NA,1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way","Failure to Yield Right-of-Way",NA,NA,NA,4701774,"Moped",NA,NA,NA,NA
2024-02-06,09:00:00,"BROOKLYN",11211,40.717785,-73.94034,"(40.717785, -73.94034)","KINGSLAND AVENUE","WITHERS STREET",NA,0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",NA,NA,NA,4701375,"Box Truck","Sedan",NA,NA,NA
2024-02-07,10:00:00,NA,NA,40.68185,-73.98004,"(40.68185, -73.98004)",NA,NA,"4 AVENUE",1,0,0,0,1,0,0,0,"Oversized Vehicle","Aggressive Driving/Road Rage",NA,NA,NA,4701742,"Carry All","Bike",NA,NA,NA
2024-02-08,11:10:00,"BROOKLYN",11218,40.63329,-73.97644,"(40.63329, -73.97644)","AVENUE F","EAST 2 STREET",NA,1,0,1,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4701158,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-02-08,14:48:00,"BRONX",10457,40.843002,-73.90359,"(40.843002, -73.90359)","EAST 173 STREET","WEBSTER AVENUE",NA,0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",NA,NA,NA,4701262,"Ambulance","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-09,12:00:00,NA,NA,40.707893,-73.84889,"(40.707893, -73.84889)","JACKIE ROBINSON PKWY",NA,NA,1,0,0,0,0,0,1,0,"Following Too Closely","Unspecified",NA,NA,NA,4701796,"Sedan","Sedan",NA,NA,NA
2024-02-08,09:00:00,"BRONX",10461,40.856327,-73.84392,"(40.856327, -73.84392)",NA,NA,"2104      EASTCHESTER ROAD",1,0,1,0,0,0,0,0,"Failure to Yield Right-of-Way",NA,NA,NA,NA,4701061,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-02-07,11:00:00,NA,NA,40.627777,-73.95996,"(40.627777, -73.95996)","EAST 17 STREET",NA,NA,0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4701578,"Sedan",NA,NA,NA,NA
2024-02-08,20:00:00,NA,NA,40.79926,-73.97489,"(40.79926, -73.97489)","HENRY HUDSON PARKWAY",NA,NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4701631,"Sedan","Sedan",NA,NA,NA
2024-02-07,11:25:00,"MANHATTAN",10005,40.70438,-74.00643,"(40.70438, -74.00643)",NA,NA,"120       WALL STREET",1,0,0,0,1,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4701018,"Bike",NA,NA,NA,NA
2024-02-07,17:52:00,"BROOKLYN",11214,40.611008,-73.995186,"(40.611008, -73.995186)","77 STREET","19 AVENUE",NA,1,0,0,0,1,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4701292,"Station Wagon/Sport Utility Vehicle","Bike",NA,NA,NA
2024-02-08,15:20:00,"BRONX",10469,40.863735,-73.836075,"(40.863735, -73.836075)",NA,NA,"2545      GUNTHER AVENUE",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Passing or Lane Usage Improper",NA,NA,NA,4701303,"Station Wagon/Sport Utility Vehicle","Bus",NA,NA,NA
2024-01-31,17:44:00,"BRONX",10454,40.80642,-73.92646,"(40.80642, -73.92646)",NA,NA,"63        BRUCKNER BOULEVARD",1,0,0,0,0,0,1,0,"Unspecified",NA,NA,NA,NA,4701813,"Sedan",NA,NA,NA,NA
2024-02-07,20:29:00,"MANHATTAN",10027,40.809692,-73.94409,"(40.809692, -73.94409)","WEST 128 STREET","LENOX AVENUE",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,4701880,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-02-08,01:35:00,"MANHATTAN",10025,40.796665,-73.96852,"(40.796665, -73.96852)",NA,NA,"145       WEST 100 STREET",0,0,0,0,0,0,0,0,"Headlights Defective",NA,NA,NA,NA,4701186,"Sedan",NA,NA,NA,NA
2024-02-07,18:30:00,"QUEENS",11374,40.72837,-73.87114,"(40.72837, -73.87114)","WOODHAVEN BOULEVARD","ALDERTON STREET",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4701243,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-07,15:10:00,"BROOKLYN",11212,40.67112,-73.913506,"(40.67112, -73.913506)",NA,NA,"1470      EAST NEW YORK AVENUE",1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,4701092,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-02-08,13:06:00,"QUEENS",11366,40.72168,-73.803894,"(40.72168, -73.803894)",NA,NA,"164-17    UNION TURNPIKE",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Driver Inattention/Distraction",NA,NA,NA,4701382,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-02-06,21:30:00,"BRONX",10453,40.861862,-73.91275,"(40.861862, -73.91275)","MAJOR DEEGAN EXPRESSWAY","WEST FORDHAM ROAD",NA,0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",NA,NA,NA,4701550,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-02-01,09:29:00,"BRONX",10468,40.868565,-73.89657,"(40.868565, -73.89657)","WEST 195 STREET","JEROME AVENUE",NA,0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",NA,NA,NA,4701918,"Sedan","Bus",NA,NA,NA
2024-02-08,19:00:00,"BROOKLYN",11210,40.63633,-73.94705,"(40.63633, -73.94705)","EAST 31 STREET","FARRAGUT ROAD",NA,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4701632,"Sedan","E-Scooter",NA,NA,NA
2024-02-07,13:05:00,"MANHATTAN",10034,40.862392,-73.91802,"(40.862392, -73.91802)","WEST 205 STREET","9 AVENUE",NA,0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",NA,NA,NA,4701143,"Station Wagon/Sport Utility Vehicle","Van",NA,NA,NA
2024-02-09,08:55:00,"QUEENS",11691,40.59512,-73.751595,"(40.59512, -73.751595)",NA,NA,"17-39     SEAGIRT BOULEVARD",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4701459,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-02-08,18:10:00,NA,NA,40.710278,-73.95802,"(40.710278, -73.95802)","BORINQUEN PLACE","SOUTH 4 STREET",NA,0,0,0,0,0,0,0,0,"Other Vehicular","Driver Inattention/Distraction",NA,NA,NA,4701831,"Taxi",NA,NA,NA,NA
2024-02-09,14:50:00,NA,NA,40.880466,-73.88384,"(40.880466, -73.88384)","JEROME AVENUE",NA,NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4701933,"Station Wagon/Sport Utility Vehicle","Bike",NA,NA,NA
2024-02-07,09:00:00,"MANHATTAN",10035,40.800556,-73.94021,"(40.800556, -73.94021)","LEXINGTON AVENUE","EAST 119 STREET",NA,1,0,0,0,0,0,1,0,"Passing or Lane Usage Improper","Driver Inattention/Distraction",NA,NA,NA,4701330,"Station Wagon/Sport Utility Vehicle","Bus",NA,NA,NA
2024-02-07,21:21:00,"MANHATTAN",10036,40.75796,-73.98748,"(40.75796, -73.98748)",NA,NA,"225       WEST 44 STREET",0,0,0,0,0,0,0,0,"Backing Unsafely",NA,NA,NA,NA,4701540,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-02-07,14:42:00,"QUEENS",11377,40.75592,-73.90251,"(40.75592, -73.90251)","32 AVENUE","60 STREET",NA,0,0,0,0,0,0,0,0,"Illnes","Unspecified",NA,NA,NA,4701273,"Pick-up Truck","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-09,22:15:00,"QUEENS",11364,40.755108,-73.751396,"(40.755108, -73.751396)",NA,NA,"229-03    56 AVENUE",1,0,0,0,0,0,1,0,"Alcohol Involvement","Unspecified","Unspecified",NA,NA,4701769,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA
2024-02-06,15:40:00,"BROOKLYN",11225,40.65878,-73.960526,"(40.65878, -73.960526)","FLATBUSH AVENUE","RUTLAND ROAD",NA,1,0,0,0,1,0,0,0,"Failure to Yield Right-of-Way","Driver Inattention/Distraction",NA,NA,NA,4701454,"Sedan","Bike",NA,NA,NA
2024-02-09,12:36:00,NA,NA,40.79293,-73.94791,"(40.79293, -73.94791)","EAST 106 STREET",NA,NA,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4701358,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-02-07,18:50:00,"STATEN ISLAND",10304,40.59183,-74.10098,"(40.59183, -74.10098)","RICHMOND ROAD","GARRETSON AVENUE",NA,0,0,0,0,0,0,0,0,"Unsafe Lane Changing","Unspecified",NA,NA,NA,4701151,"Sedan",NA,NA,NA,NA
2024-02-08,16:40:00,"BRONX",10466,40.892006,-73.85305,"(40.892006, -73.85305)",NA,NA,"836       EAST 233 STREET",1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way","Unspecified","Unspecified",NA,NA,4701690,"Sedan","Sedan","Sedan",NA,NA
2024-02-09,13:09:00,"QUEENS",11411,40.694317,-73.737526,"(40.694317, -73.737526)","223 STREET","LINDEN BOULEVARD",NA,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Failure to Yield Right-of-Way",NA,NA,NA,4701351,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-07,14:40:00,"QUEENS",11354,40.75705,-73.83395,"(40.75705, -73.83395)",NA,NA,"40-24     COLLEGE POINT BOULEVARD",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4701276,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-02-07,00:50:00,"MANHATTAN",10022,40.7606,-73.964325,"(40.7606, -73.964325)","2 AVENUE","EAST 59 STREET",NA,0,0,0,0,0,0,0,0,"Driver Inexperience","Unspecified",NA,NA,NA,4700856,"Station Wagon/Sport Utility Vehicle","Box Truck",NA,NA,NA
2024-02-01,08:52:00,"QUEENS",11427,40.72981,-73.74469,"(40.72981, -73.74469)","SPRINGFIELD BOULEVARD","HILLSIDE AVENUE",NA,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4701319,"Bus","Bus",NA,NA,NA
2024-02-09,13:58:00,"MANHATTAN",10128,40.776604,-73.94663,"(40.776604, -73.94663)","EAST 87 STREET","YORK AVENUE",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Driver Inexperience",NA,NA,NA,4701615,"Sedan","Taxi",NA,NA,NA
2024-02-07,15:20:00,"MANHATTAN",10013,40.719902,-74.00261,"(40.719902, -74.00261)","CANAL STREET","MERCER STREET",NA,1,0,1,0,0,0,0,0,"Failure to Yield Right-of-Way",NA,NA,NA,NA,4701519,"Motorbike",NA,NA,NA,NA
2024-02-06,20:52:00,NA,NA,NA,NA,NA,"CARROLL PLACE",NA,NA,0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",NA,NA,NA,4701512,"Pick-up Truck","Chassis Cab",NA,NA,NA
2024-02-08,22:00:00,"QUEENS",11385,40.702972,-73.888054,"(40.702972, -73.888054)","CENTRAL AVENUE","66 PLACE",NA,0,0,0,0,0,0,0,0,"Turning Improperly","Unspecified",NA,NA,NA,4701293,"Sedan","Tractor Truck Diesel",NA,NA,NA
2024-02-07,20:07:00,"STATEN ISLAND",10307,40.517742,-74.234375,"(40.517742, -74.234375)",NA,NA,"250       PAGE AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified","Unspecified",NA,NA,4701038,"Station Wagon/Sport Utility Vehicle","Sedan","Station Wagon/Sport Utility Vehicle",NA,NA
2024-02-07,11:28:00,"QUEENS",11375,NA,NA,NA,NA,NA,"64-11     108 STREET",1,0,0,0,0,0,1,0,"Passing Too Closely","Unspecified",NA,NA,NA,4701856,"Station Wagon/Sport Utility Vehicle","Box Truck",NA,NA,NA
2024-02-08,08:11:00,"BROOKLYN",11212,40.666214,-73.91644,"(40.666214, -73.91644)",NA,NA,"138       SUTTER AVENUE",3,0,0,0,0,0,3,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4701207,"Bus","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-07,22:15:00,NA,NA,40.729736,-73.833725,"(40.729736, -73.833725)","VAN WYCK EXPWY",NA,NA,0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4700976,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-06,12:13:00,"BROOKLYN",11206,40.70247,-73.93478,"(40.70247, -73.93478)",NA,NA,"945       FLUSHING AVENUE",0,0,0,0,0,0,0,0,"Other Vehicular","Other Vehicular",NA,NA,NA,4701863,"Box Truck","Sedan",NA,NA,NA
2024-02-07,10:00:00,"MANHATTAN",10036,40.75671,-73.986465,"(40.75671, -73.986465)","WEST 43 STREET","7 AVENUE",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4701563,"Box Truck","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-09,09:57:00,"MANHATTAN",10029,40.79293,-73.94791,"(40.79293, -73.94791)","EAST 106 STREET","PARK AVENUE",NA,1,0,0,0,1,0,0,0,"Passing Too Closely","Other Vehicular",NA,NA,NA,4701587,"Sedan","E-Bike",NA,NA,NA
2024-02-09,06:40:00,NA,NA,NA,NA,NA,"BRONX WHITESTONE BRIDGE",NA,NA,0,0,0,0,0,0,0,0,"Other Vehicular","Driver Inattention/Distraction",NA,NA,NA,4701892,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-09,16:12:00,"BROOKLYN",11218,40.6532,-73.97286,"(40.6532, -73.97286)",NA,NA,"188       PROSPECT PARK SOUTHWEST",2,0,0,0,1,0,1,0,"Other Vehicular","Other Vehicular",NA,NA,NA,4701506,"Bike","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-05,08:01:00,NA,NA,40.66525,-73.788956,"(40.66525, -73.788956)","NASSAU EXPRESSWAY","KENNEDY EXPRESSWAY",NA,1,0,0,0,0,0,1,0,"Driver Inexperience",NA,NA,NA,NA,4701734,"Sedan",NA,NA,NA,NA
2024-02-08,08:45:00,"QUEENS",11691,40.596146,-73.75323,"(40.596146, -73.75323)",NA,NA,"229       BEACH 19 STREET",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4701197,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-02-07,10:20:00,NA,NA,40.68979,-73.90655,"(40.68979, -73.90655)",NA,NA,"WILSON AVENUE",0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",NA,NA,NA,4701643,"Sedan",NA,NA,NA,NA
2024-02-08,06:35:00,"BRONX",10468,40.862793,-73.90707,"(40.862793, -73.90707)",NA,NA,"140       WEST FORDHAM ROAD",0,0,0,0,0,0,0,0,"Turning Improperly","Unspecified",NA,NA,NA,4701908,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
